".chain",".draw","min_dist","cvd_safe","min_deutan","min_protan","min_tritan","mean_chroma","lightness_spread","mean_L"
1,95,0.199240064661869,0.0395087017682445,0.0394134659687315,0.0482245235522031,0.0767342616730073,0.146414885871778,0.719843054746188,0.654932494260123
1,96,0.165400856513519,0.0345086557162699,0.0512552379669883,0.0343997439006514,0.0645785234374412,0.113166142485098,0.621152866588375,0.663889708362375
1,97,0.220773742911885,0.108657249125396,0.108655610830873,0.124627359161285,0.113939782770558,0.138050993655152,0.732167003554265,0.692630820011277
1,98,0.0906560757753119,0.0176673367083597,0.0176582925325852,0.0489845763693614,0.100529485572101,0.122923876090175,0.83307839409088,0.662606859316168
1,99,0.133178785715683,0.0577970121283184,0.138635495525316,0.121860803466204,0.0578539480900572,0.140963547481477,0.587384386231135,0.685365774792122
1,100,0.215777846090275,0.132910142699635,0.132804848285331,0.14804544028156,0.144120889196713,0.131341384428292,0.719552499868153,0.692391853617648
1,101,0.209401656310793,0.088586816379057,0.165668578672207,0.102977871017571,0.0885183268229123,0.118305723163406,0.622304911646161,0.63962265152415
1,102,0.149393992071747,0.0491420359701774,0.049044572937318,0.0675048537480284,0.0833534001877923,0.126377570900633,0.557122855519811,0.694761877613841
1,103,0.20445718192027,0.0581119624465045,0.115376483383173,0.0704860744796762,0.0581108701246907,0.129458569602467,0.596674720037451,0.668229806646668
1,104,0.126251760177439,0.0841482619538149,0.0915065474061169,0.0841392183187509,0.112559560266375,0.11638017816392,0.562679205220106,0.615888645728154
1,105,0.132849042194956,0.109333740964076,0.109337728323342,0.131426853732066,0.124214373902672,0.110860995517956,0.59866864631925,0.620886235329578
1,106,0.188883691750239,0.0672861420440739,0.0777228176072306,0.131014641002666,0.0673158473105177,0.123300047435767,0.708624461018222,0.66828944266927
1,107,0.153682054592934,0.0405939985769201,0.0634331100706967,0.0604921190007545,0.0405812759955557,0.124975935841236,0.560934370281406,0.665659297555938
1,108,0.160937302326184,0.0239144850409037,0.0239131719195247,0.0968993789183958,0.151712198262345,0.125687665131613,0.790854384169595,0.661515415514715
1,109,0.10412142648529,0.0668816534143378,0.0816741791445733,0.0668771211985709,0.127604406767379,0.129166550120489,0.621523941616587,0.643744223101803
1,110,0.153239660373049,0.0559261332131571,0.061132716980018,0.0559180893806743,0.150268499882701,0.115650798951558,0.543476965047827,0.652761054597029
1,111,0.088817915686449,0.0382688666911872,0.0723028624722183,0.0382596816278653,0.0885045481311246,0.101624454891245,0.747677379244077,0.607782410327502
1,112,0.216977328228201,0.0701376895448363,0.0701363187236811,0.101559053203899,0.094358674138554,0.168220280716102,0.719453357726014,0.650029459728697
1,113,0.216977328228201,0.0701376895448363,0.0701363187236811,0.101559053203899,0.094358674138554,0.168220280716102,0.719453357726014,0.650029459728697
1,114,0.0817121629737351,0.017585275676101,0.0204092728317247,0.0488499117806287,0.0175464423241859,0.111009323442487,0.795714827617731,0.716133013099922
